Datum,Zeit,Lot-Nr.,Subsystem,Ereignis & Massnahme,Visum
2025-05-19,23:29,30983265,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",AJ
2025-05-19,03:14,30983265,52003-001,Nach Lotwechsel: Produktion von Tip läuft stabil.,EL
2025-05-19,12:40,30983265,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",GS
2025-05-19,12:19,30983265,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",SK
2025-05-19,06:55,30983265,52003.001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",EL
2025-05-19,10:17,30983265,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",SK
2025-05-19,11:07,30983265,52003.001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",OM
2025-05-19,06:16,30983265,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,PB
2025-05-19,15:23,30983265,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",DR
2025-05-19,17:14,30983265,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",SR
2025-05-19,15:40,30983265,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",SR
2025-05-19,18:01,30983265,52003.001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",OM
2025-05-20,00:18,30983265,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",EL
2025-05-20,23:56,30983265,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DR
2025-05-20,01:21,30983265,52003O01,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",ML
2025-05-20,00:29,30983265,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AJ
2025-05-20,06:01,30983265,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",EL
2025-05-20,07:42,30983265,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",AP
2025-05-20,11:35,30983265,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",WS
2025-05-20,13:50,30983265,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DN
2025-05-20,10:55,30983265,52003O01,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DN
2025-05-20,21:17,30983265,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",EL
2025-05-20,20:54,30983265,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DN
2025-05-20,18:01,30983265,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",DN
2025-05-21,04:24,30983265,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",MR
2025-05-21,03:54,30983265,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",MR
2025-05-21,00:12,30983265,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",GS
2025-05-21,00:07,30983265,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,AP
2025-05-21,01:41,30983265,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DR
2025-05-21,23:24,30983265,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",WS
2025-05-21,10:32,30983265,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",WS
2025-05-21,06:30,30983265,52003-001,Nach Lotwechsel: Produktion von Tip läuft stabil.,DN
2025-05-21,11:39,30983265,52003O01,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",GS
2025-05-21,09:15,30983265,52003-001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,FS
2025-05-21,17:05,30983265,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,MR
2025-05-21,14:51,30983265,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-05-21,19:10,30983265,52003-001,Nach Lotwechsel: Produktion von Tip läuft stabil.,WS
2025-05-22,04:07,30983265,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",GS
2025-05-22,23:40,30983265,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,WS
2025-05-22,02:46,30983265,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",SR
2025-05-22,13:05,30983265,52003.001,Nach Lotwechsel: Produktion von Tip läuft stabil.,ML
2025-05-22,06:35,30983265,52003.001,Nach Lotwechsel: Produktion von Tip läuft stabil.,SR
2025-05-22,13:01,30983265,52003O01,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MR
2025-05-22,19:43,30983265,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",GS
2025-05-22,17:20,30983265,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",ML
2025-05-22,14:23,30983265,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",ML
2025-05-22,16:09,30983265,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",SR
2025-05-22,20:38,30983265,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",GS
2025-05-22,16:03,30983265,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DR
2025-05-23,03:19,30983265,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,ML
2025-05-23,23:43,30983265,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",DN
2025-05-23,22:52,30983265,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DR
2025-05-23,22:58,30983265,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",WS
2025-05-23,23:29,30983265,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,SK
2025-05-23,03:56,30983265,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,AJ
2025-05-23,11:52,30983265,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",AJ
2025-05-23,11:54,30983265,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",SR
2025-05-23,09:54,30983265,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,GS
2025-05-23,09:18,30983265,52003-001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",EL
2025-05-23,20:01,30983265,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",EL
2025-05-23,19:50,30983265,52003-001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",EL
2025-05-23,19:02,30983265,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",SR
2025-05-23,19:09,30983265,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,PB
2025-05-23,16:36,30983265,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,MA
2025-05-24,05:54,30983265,52003.001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",IS
2025-05-24,00:18,30983265,52003.001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,AP
2025-05-24,03:42,30983265,52003.001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",IS
2025-05-24,05:31,30983265,52003.001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,MR
2025-05-24,05:30,30983265,52003-001,"Lot-Beendet: Reinigung Tip, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",AJ
2025-05-24,05:31,30983265,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,PB
2025-05-24,10:22,30983265,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SK
2025-05-24,06:51,30983265,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",EL
2025-05-24,07:44,30983265,52003.001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",OM
2025-05-24,15:29,30983265,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",PB
2025-05-24,14:45,30983265,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",AJ
2025-05-24,19:30,30983265,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",DR
2025-05-24,21:48,30983265,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,SK
2025-05-24,18:20,30983265,52003-001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,SK
2025-05-24,19:53,30983265,52003O01,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",FS
2025-05-25,00:24,30983280,52003.001,Nach Lotwechsel: Produktion von Rack läuft stabil.,EL
2025-05-25,00:01,30983280,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,FS
2025-05-25,03:09,30983280,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",ML
2025-05-25,05:11,30983280,52003.001,Nach Lotwechsel: Produktion von Rack läuft stabil.,PB
2025-05-25,00:43,30983280,52003.001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,ML
2025-05-25,04:02,30983280,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MR
2025-05-25,09:32,30983280,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",MA
2025-05-25,09:09,30983280,52003O01,Prozessdaten NICHT verändert. Einstellungen fix!,GS
2025-05-25,10:17,30983280,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",MA
2025-05-25,16:05,30983280,52003.001,"Lotnummer wieder falsch, hab verbessert, passt jetz.",IS
2025-05-25,20:26,30983280,52003.001,Nach Lotwechsel: Produktion von Rack läuft stabil.,EL
2025-05-25,16:35,30983280,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,DN
2025-05-25,14:35,30983280,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DR
2025-05-25,19:56,30983280,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,SR
2025-05-26,01:28,30983280,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",GS
2025-05-26,01:19,30983280,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,AP
2025-05-26,00:40,30983280,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",IS
2025-05-26,13:36,30983280,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",EL
2025-05-26,06:50,30983280,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DR
2025-05-26,08:58,30983280,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",PB
2025-05-26,12:36,30983280,52003-001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,MR
2025-05-26,12:19,30983280,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MR
2025-05-26,14:58,30983280,52003O01,Routinekontrolle Temperiergerät T4. Temperatur stabil.,MA
2025-05-26,21:58,30983280,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",WS
2025-05-26,16:27,30983280,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,MA
2025-05-26,15:08,30983280,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",PB
2025-05-26,19:48,30983280,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",DR
2025-05-26,19:36,30983280,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",WS
2025-05-27,04:46,30983291,52003.001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,FS
2025-05-27,01:52,30983291,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",WS
2025-05-27,23:49,30983291,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",OM
2025-05-27,10:44,30983291,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",ML
2025-05-27,09:17,30983291,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",AJ
2025-05-27,07:10,30983291,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,MA
2025-05-27,10:20,30983291,52003O01,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MR
2025-05-27,07:44,30983291,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",OM
2025-05-27,13:16,30983291,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,GS
2025-05-27,15:58,30983291,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-05-27,21:48,30983291,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,PB
2025-05-27,20:30,30983291,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,SR
2025-05-27,18:39,30983291,52003-001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,PB
2025-05-27,16:13,30983291,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SK
2025-05-28,01:53,30983291,52003-001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,SR
2025-05-28,03:47,30983291,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,WS
2025-05-28,01:16,30983291,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AP
2025-05-28,08:15,30983291,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",IS
2025-05-28,09:32,30983291,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",MR
2025-05-28,11:21,30983291,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",GS
2025-05-28,09:10,30983291,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",GS
2025-05-28,20:29,30983291,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SK
2025-05-28,17:38,30983291,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,AP
2025-05-28,16:07,30983291,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MR
2025-05-28,19:13,30983291,52003-001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,ML
2025-05-28,19:01,30983291,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",SK
2025-05-28,15:32,30983291,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,AJ
2025-05-29,05:15,30983291,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",GS
2025-05-29,01:09,30983291,52003.001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",OM
2025-05-29,04:30,30983291,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AP
2025-05-29,03:02,30983291,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DR
2025-05-29,23:27,30983291,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",OM
2025-05-29,10:08,30983291,52003.001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",MA
2025-05-29,09:52,30983291,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",OM
2025-05-29,13:38,30983291,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,ML
2025-05-29,20:06,30983291,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SR
2025-05-29,20:14,30983291,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,OM
2025-05-29,21:34,30983291,52003.001,"Lot-Beendet: Reinigung PCB Cover, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",GS
2025-05-30,01:58,30983291,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SR
2025-05-30,00:10,30983291,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",DR
2025-05-30,03:35,30983291,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",ML
2025-05-30,02:17,30983291,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",EL
2025-05-30,23:58,30983291,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SK
2025-05-30,23:00,30983291,52003O01,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,DN
2025-05-30,10:47,30983291,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",MA
2025-05-30,06:43,30983291,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,OM
2025-05-30,08:48,30983291,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",SR
2025-05-30,19:12,30983291,52003-001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,MR
2025-05-30,16:51,30983291,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,GS
2025-05-30,20:36,30983291,52003.001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",IS
2025-05-30,19:57,30983291,52003.001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",EL
2025-05-30,15:41,30983291,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,WS
2025-05-30,21:43,30983291,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",MA
2025-05-31,02:15,30983291,52003O01,Masterbatchnachfüllung am Dosiergerät durchgeführt.,EL
2025-05-31,02:35,30983291,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,WS
2025-05-31,23:57,30983291,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DN
2025-05-31,05:50,30983291,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",WS
2025-05-31,08:35,30983291,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",IS
2025-05-31,07:35,30983291,52003-001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,FS
2025-05-31,13:15,30983291,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",WS
2025-05-31,19:26,30983291,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",MR
2025-05-31,17:05,30983291,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",GS
2025-05-31,17:33,30983291,52003.001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,AP
2025-05-31,20:13,30983291,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SR
2025-05-31,19:42,30983291,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",AP
2025-06-01,03:06,30983291,52003.001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,GS
2025-06-01,05:49,30983291,52003-001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,AP
2025-06-01,05:13,30983291,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,WS
2025-06-01,03:59,30983291,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,WS
2025-06-01,23:59,30983291,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,MA
2025-06-01,22:42,30983291,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,MA
2025-06-01,12:08,30983291,52003O01,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,ML
2025-06-01,09:06,30983291,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",PB
2025-06-01,11:51,30983291,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",IS
2025-06-01,10:40,30983291,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,ML
2025-06-01,07:19,30983291,52003O01,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",IS
2025-06-01,10:29,30983291,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,SK
2025-06-01,20:35,30983291,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,IS
2025-06-01,15:36,30983291,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",IS
2025-06-01,14:13,30983291,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",PB
2025-06-01,21:58,30983291,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,GS
2025-06-01,18:05,30983291,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",DN
2025-06-02,01:03,30983291,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",SR
2025-06-02,02:51,30983291,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",DN
2025-06-02,04:31,30983291,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",MR
2025-06-02,04:32,30983291,52003.001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,OM
2025-06-02,05:06,30983291,52003.001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,SK
2025-06-02,03:10,30983291,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,GS
2025-06-02,08:04,30983291,52003.001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,SK
2025-06-02,08:47,30983291,52003.001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",MA
2025-06-02,12:55,30983291,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",DN
2025-06-02,15:15,30983291,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",OM
2025-06-02,16:05,30983291,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",ML
2025-06-02,20:50,30983291,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AP
2025-06-02,15:39,30983291,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MR
2025-06-03,02:00,30983307,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",PB
2025-06-03,03:38,30983307,52003.001,Nach Lotwechsel: Produktion von Tube läuft stabil.,SR
2025-06-03,05:47,30983307,52003-001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",OM
2025-06-03,12:17,30983307,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,MA
2025-06-03,11:47,30983307,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",WS
2025-06-03,10:53,30983307,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,ML
2025-06-03,09:56,30983307,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",PB
2025-06-03,09:18,30983307,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",AJ
2025-06-03,09:09,30983307,52003.001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",IS
2025-06-03,21:12,30983307,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,WS
2025-06-03,18:14,30983307,52003-001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,SK
2025-06-03,19:03,30983307,52003-001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,WS
2025-06-03,17:22,30983307,52003.001,Nach Lotwechsel: Produktion von Tube läuft stabil.,MR
2025-06-04,00:12,30983307,52003-001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",OM
2025-06-04,05:26,30983307,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",FS
2025-06-04,00:52,30983307,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",SR
2025-06-04,00:53,30983307,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DR
2025-06-04,23:48,30983307,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",OM
2025-06-04,10:14,30983307,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",EL
2025-06-04,10:39,30983307,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DR
2025-06-04,06:22,30983307,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",AJ
2025-06-04,10:23,30983307,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",SR
2025-06-04,08:29,30983307,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DN
2025-06-04,07:16,30983307,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",SK
2025-06-04,14:24,30983307,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DN
2025-06-04,20:34,30983307,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,AP
2025-06-04,18:47,30983307,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AJ
2025-06-04,21:03,30983307,52003-001,Nach Lotwechsel: Produktion von Tube läuft stabil.,IS
2025-06-04,17:34,30983307,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AJ
2025-06-04,14:38,30983307,52003.001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",MA
2025-06-05,05:24,30983307,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",SK
2025-06-05,00:55,30983307,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DR
2025-06-05,05:09,30983307,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",ML
2025-06-05,05:57,30983307,52003.001,"Lot-Beendet: Reinigung Tube, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",WS
2025-06-05,22:03,30983307,52003O01,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-06-05,12:21,30983307,52003.001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",IS
2025-06-05,10:41,30983307,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",WS
2025-06-05,13:36,30983307,52003O01,"Lot-Beendet: Reinigung Tube, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",DR
2025-06-05,16:40,30983307,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,PB
2025-06-05,18:39,30983307,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",DN
2025-06-05,19:37,30983307,52003.001,Nach Lotwechsel: Produktion von Tube läuft stabil.,AJ
2025-06-05,21:33,30983307,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,OM
2025-06-05,14:27,30983307,52003.001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",IS
2025-06-05,17:08,30983307,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,DN
2025-06-06,23:11,30983307,52003-001,Nach Lotwechsel: Produktion von Tube läuft stabil.,PB
2025-06-06,02:22,30983307,52003-001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",EL
2025-06-06,23:48,30983307,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,PB
2025-06-06,00:59,30983307,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AP
2025-06-06,03:47,30983307,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",MR
2025-06-06,03:47,30983307,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",GS
2025-06-06,07:19,30983307,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",EL
2025-06-06,13:09,30983307,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",GS
2025-06-06,06:30,30983307,52003.001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",OM
2025-06-06,07:30,30983307,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AJ
2025-06-06,21:40,30983307,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",MR
2025-06-06,14:58,30983307,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,MR
2025-06-06,15:06,30983307,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,IS
2025-06-06,15:53,30983307,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",SK
2025-06-06,20:11,30983307,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",DN
