Datum;Zeit;Lot-Nr.;Subsystem;Ereignis & Massnahme;Visum
2024-05-05;06:09:00;397302614;52003.001;Stammdaten aktualisiert;M.M.
2024-04-23;07:37:00;250200879;52003.001;Stammdaten aktualisiert;D.R.
2024-09-24;22:43:00;350302618;52003.OO1;Material überhitzt;N.W.
2024-01-07;20:31:00;355302623;52003_001;Luftstrom korrigiert;H.K.
2024-03-17;22:13:00;310302628;52003.001;Stammdaten aktualisiert;M.M.
2024-05-24;08:16:00;343302629;52003.001;Greifer musste neu eingestellt werden;C.M.
2024-02-20;12:55:00;349302632;52003.001;Heizband defekt und ersetzt;F.J.
2024-12-02;10:54:00;365302635;52003_001;Freigabe durch Engineering;N.W.
2024-12-05;07:27:00;358302640;52003.001;Werkzeug poliert (manuell);F.J.
2024-03-31;00:06:00;342302642;52003.001;Prozessstörung quittiert;N.W.
2024-06-10;14:26:00;382302646;52003.001;Prozessstörung quittiert;D.R.
2024-09-20;07:20:00;331302647;52003.001;Teilegewicht über Soll;M.M.
2024-04-05;15:30:00;337302649;52003.001;Verzug in Y-Richtung;A.S.
2024-11-10;10:13:00;387302652;52003.001;Neuer Auftrag geladen;D.R.
2024-01-29;08:14:00;330302653;52003.001;Sicherheitsverriegelung aktiv;N.W.
2024-04-30;00:49:00;399302658;52003.001;Teilegewicht über Soll;E.H.
2024-10-15;12:50:00;331302659;52003.001;Farbanalyse abweichend;F.J.
2024-04-07;09:40:00;367302660;52003.001;Qualitätsabweichung erkannt;N.W.
2024-07-16;12:06:00;349302664;52003.001;Zusatzkühlung eingeschaltet;G.L.
2024-05-11;16:20:00;255200882;52003.001;Produktions-Lot beendet;C.M.
2024-07-14;13:48:00;331302668;52003.001;Kontrollintervall verlängert;H.K.
2024-07-02;15:15:00;389302671;5203.001;Kontrollintervall verlängert;F.J.
2024-11-10;08:42:00;384302674;52003-001;Kameraparameter angepasst;H.K.
2024-01-24;06:24:00;397302677;52003.001;Oberfläche weist Tigerstreifen auf;H.K.
2024-01-30;02:48:00;351302681;52003.001;Schnittstelle USB gewechselt;H.K.
2024-09-26;00:12:00;381302685;52003.001;Speicherplatz kritisch;F.J.
2024-03-19;09:15:00;360302688;52003.001;Temperaturfühler defekt;H.K.
2024-06-26;11:55:00;370302691;52003.001;Handling neu referenziert;A.S.
2024-06-12;17:09:00;388302696;52003-001;Schnittstellenfehler quittiert;H.K.
2024-02-06;15:24:00;390302700;52003.001;Produktions-Lot beendet;H.K.
2024-01-15;22:37:00;336302701;52003.001;Zykluszeit verlängert aufgrund Störung;H.K.
2024-05-02;17:51:00;243200892;52003_001;Etikettierung angepasst;C.M.
2024-07-30;08:36:00;367302705;52003.001;Vorlauf geprüft;F.J.
2024-11-27;23:21:00;327302708;52003.OO1;Teilezählung angepasst;H.K.
2024-02-24;01:28:00;283200901;52003.001;Datenlogging deaktiviert;E.H.
2024-02-15;22:36:00;383302709;52003.001;Rüstzeit verkürzt;F.J.
2024-11-22;09:57:00;389302711;52003.001;Werkzeug poliert (manuell);G.L.
2024-03-16;09:36:00;210200907;52003.001;Parameter zurückgesetzt;A.S.
2024-06-13;04:43:00;341302713;52003-001;Hardware-Check fehlgeschlagen;H.K.
2024-03-03;12:03:00;392302718;52003.001;IQ erfolgreich bestanden;C.M.
2024-03-16;05:21:00;358302719;5203.001;Verkratzte Oberfläche festgestellt;B.T.
2024-11-14;07:35:00;359302723;52003.001;Achsabweichung festgestellt;C.M.
2024-06-05;05:20:00;367302726;52003.001;Stammdaten aktualisiert;M.M.
2024-06-11;20:34:00;348302731;52003.001;Dosierzeit unregelmässig;M.M.
2024-06-14;17:04:00;295200915;52003.001;OEE-Check durchgeführt;B.T.
2024-08-10;01:05:00;267200925;52003.001;Profilabweichung erkannt;D.R.
2024-06-05;00:29:00;296200927;5203.001;Luftstrom korrigiert;B.T.
2024-11-16;03:38:00;378302736;52003.001;Spritzdruckabweichung festgestellt;A.S.
2024-08-04;17:01:00;310302739;52003.001;Verzug in X-Richtung;F.J.
2024-12-17;15:56:00;345302741;52003.001;Wartungsintervall überschritten;M.M.
2024-05-29;10:27:00;313302746;52003.001;Lichtschranke verschmutzt;C.M.
2024-07-21;12:09:00;261200929;52003.001;OEE-Check durchgeführt;H.K.
2024-10-02;22:30:00;333302749;52003.001;Datenlogging deaktiviert;H.K.
2024-07-29;01:49:00;392302752;52003.001;Stammdaten aktualisiert;G.L.
2024-08-09;18:53:00;383302757;52003.001;Angussfaden optisch auffällig;N.W.
2024-11-22;09:38:00;336302762;52003.001;Stammdaten aktualisiert;M.M.
2024-11-04;04:52:00;390302763;52003.001;Freigabe durch Produktion;D.R.
2024-05-20;01:06:00;396302768;52003.001;Prozessstabilität geprüft;D.R.
2024-04-19;18:52:00;327302769;52003.OO1;Greifer musste neu eingestellt werden;B.T.
2024-11-29;08:39:00;329302772;52003.001;Teilekorb gewechselt;A.S.
2024-04-20;07:07:00;326302776;52003.001;Einfallstellen sichtbar;B.T.
2024-12-24;07:08:00;327302781;52003.001;Hardware-Check fehlgeschlagen;G.L.
2024-10-06;05:51:00;347302783;52003-001;Schnittstellenfehler quittiert;C.M.
2024-04-23;16:38:00;372302784;52003.OO1;Einfallstellen sichtbar;M.M.
2024-11-27;07:12:00;331302786;52003.001;Wartungsintervall überschritten;A.S.
2024-01-04;10:47:00;289200939;52003.001;Not-Aus betätigt;B.T.
2024-11-09;05:06:00;387302787;52003.001;Kühlkreislauf gereinigt;C.M.
2024-10-01;13:29:00;356302788;52003.001;Feuchtigkeit im Granulat zu hoch;H.K.
2024-07-25;04:43:00;336302792;52003.001;Parameter zurückgesetzt;A.S.
2024-07-05;15:16:00;327302794;52003.001;Sicherheitscheck erfolgreich;F.J.
2024-03-19;01:54:00;315302796;52003.001;Farbanalyse abweichend;H.K.
2024-04-25;22:03:00;249200943;52003.001;Trockner überprüft;M.M.
2024-07-22;09:12:00;347302799;52003.001;Spannungsschwankung festgestellt;N.W.
2024-09-08;07:02:00;322302804;52003.001;Füllstand zu hoch;H.K.
2024-01-04;07:20:00;385302807;52003.001;Verunreinigung im Werkzeug;G.L.
2024-02-19;03:22:00;394302812;52003.001;Prozessstabilität geprüft;F.J.
2024-06-01;13:19:00;254200949;52003.OO1;Sperrzeit reduziert;M.M.
2024-10-11;00:21:00;388302815;52003.001;Teilezählung angepasst;M.M.
2024-10-24;15:58:00;280200956;52003.001;Sicherheitscheck erfolgreich;C.M.
2024-10-06;23:15:00;383302819;52003.001;Ausschuss dokumentiert;N.W.
2024-08-18;19:32:00;313302823;52003.001;Achsabweichung festgestellt;A.S.
2024-06-16;14:26:00;343302828;52003.001;Hardware-Check erfolgreich;F.J.
2024-11-26;23:20:00;370302832;52003.001;Alarmgrenze unterschritten;A.S.
2024-02-21;01:36:00;298200960;52003.001;Spannungsschwankung festgestellt;E.H.
2024-05-05;14:28:00;343302837;52003.001;Trichterheizung angepasst;A.S.
2024-03-19;20:27:00;332302841;52003.001;Teilegewicht über Soll;B.T.
2024-10-27;03:09:00;373302846;52003.001;Material überhitzt;A.S.
2024-12-15;02:16:00;373302850;52003.001;Reinigung Zyklus durchgeführt;C.M.
2024-03-21;17:59:00;315302851;52003_001;Verkratzte Oberfläche festgestellt;M.M.
2024-12-14;04:26:00;335302854;52003.001;Düse gereinigt;F.J.
2024-10-09;23:39:00;372302858;52003.001;Parameter zurückgesetzt;F.J.
2024-03-30;00:17:00;391302861;52003.001;Rezeptparameter geladen;E.H.
2024-07-02;05:16:00;344302865;52003.OO1;Schichtübergabe dokumentiert;B.T.
2024-10-18;11:33:00;340302869;52003.001;Luftventil gewechselt;D.R.
2024-11-22;09:04:00;395302870;5203.001;Fehlteil durch Sensor detektiert;N.W.
2024-11-10;23:52:00;380302875;52003.OO1;Freigabe durch Produktion;B.T.
2024-11-29;19:56:00;355302879;52003.001;Teilposition angepasst;D.R.
2024-11-24;14:50:00;326302883;52003.001;Sicherheitscheck erfolgreich;H.K.
2024-08-20;04:24:00;381302884;52003.001;Abkühlzeit verkürzt;B.T.
2024-01-25;09:54:00;399302885;52003.OO1;Verkratzte Oberfläche festgestellt;A.S.
2024-09-29;18:04:00;313302887;52003.001;Temperaturfühler defekt;H.K.
2024-03-06;14:29:00;381302888;52003.001;Manueller Eingriff notwendig;M.M.
2024-11-27;06:48:00;346302892;52003.001;Kombinierter Prozessfehler;C.M.
2024-12-13;05:34:00;322302897;52003_001;Freigabe durch QS erfolgt;A.S.
2024-07-08;02:53:00;333302900;52003.001;Alarmgrenze unterschritten;E.H.
2024-11-15;21:37:00;356302905;52003.001;Handlingdaten korrigiert;A.S.
2024-05-12;10:12:00;383302906;52003.001;Hydraulikleck festgestellt;H.K.
2024-12-23;01:27:00;387302907;52003.001;Lichtschranke gereinigt;G.L.
2024-05-29;02:12:00;316302908;52003.001;Sperrzeit verlängert;N.W.
2024-07-11;10:27:00;316302912;5203.001;Prozessstabilität geprüft;A.S.
2024-07-25;18:57:00;323302917;52003.001;Rüstzeit verkürzt;E.H.
2024-04-04;05:15:00;271200965;52003.001;OQ abgeschlossen;E.H.
2024-02-16;08:35:00;262200969;52003.001;Rüstzeit verlängert;B.T.
2024-05-15;04:44:00;359302922;52003.001;Kameraaufnahme gespeichert;M.M.
2024-10-31;18:48:00;361302925;52003_001;Temperaturgrenzen angepasst;G.L.
2024-05-17;15:33:00;356302929;52003.001;Lichtschranke gereinigt;H.K.
2024-01-17;07:47:00;233200974;52003.001;Endfreigabe dokumentiert;C.M.
2024-07-30;22:19:00;373302934;52003-001;Hardware-Check erfolgreich;F.J.
2024-05-20;02:59:00;341302938;52003_001;Massenproduktion gestartet;H.K.
2024-03-02;04:01:00;343302942;52003.001;Musterung erfolgreich abgeschlossen;F.J.
2024-12-21;15:22:00;297200978;52003.001;Handling neu referenziert;A.S.
2024-06-19;07:03:00;399302944;52003.001;Teilentnahme verzögert;G.L.
2024-07-23;03:18:00;229200981;52003.001;Etikettierung angepasst;C.M.
2024-03-02;21:14:00;320302948;52003.001;Freigabe durch Engineering;M.M.
2024-01-20;04:14:00;340302949;52003.001;Maschine automatisch abgeschaltet;C.M.
2024-06-24;23:47:00;359302954;52003.001;Messwertabweichung analysiert;D.R.
2024-06-07;08:03:00;391302959;52003.001;Alarmgrenze unterschritten;M.M.
2024-08-01;00:23:00;317302960;52003.001;PQ abgeschlossen;N.W.
2024-01-19;03:26:00;397302961;52003.OO1;Auftragswechsel durchgeführt;D.R.
2024-10-15;23:04:00;369302965;52003.001;Handlingdaten korrigiert;A.S.
2024-09-12;10:27:00;389302968;52003.001;Not-Aus quittiert;B.T.
2024-04-17;03:14:00;326302971;52003.001;Auftragswechsel durchgeführt;M.M.
2024-09-06;02:13:00;375302975;52003.001;Fehlerrate dokumentiert;C.M.
2024-09-17;10:29:00;360302977;52003.001;IQ erfolgreich bestanden;D.R.
2024-11-13;04:22:00;388302982;52003.001;Firmwareupdate erforderlich;C.M.
2024-12-23;19:43:00;359302983;52003.001;Kameraaufnahme gespeichert;H.K.
2024-07-12;11:07:00;317302988;52003.001;Teilekorb gewechselt;N.W.
2024-07-16;22:54:00;367302989;52003.001;Firmwareupdate erforderlich;N.W.
2024-12-18;03:57:00;373302993;52003.001;Fehlerrate dokumentiert;D.R.
2024-10-03;09:01:00;396302997;52003.001;Produktions-Lot gestartet;D.R.
2024-03-26;14:24:00;293200982;52003.001;Sperrzeit reduziert;D.R.
2024-08-24;13:41:00;336302998;52003.001;Teilposition angepasst;M.M.
2024-11-16;00:33:00;383303000;52003.001;Hardware-Check erfolgreich;F.J.
2024-08-10;15:30:00;328303001;52003.001;Neuer Auftrag geladen;F.J.
2024-12-01;12:00:00;334303006;52003.001;Produktionsstopp auf Bedienerwunsch;C.M.
2024-08-07;06:06:00;361303011;52003.OO1;Spannungsschwankung festgestellt;B.T.
2024-05-18;14:27:00;347303015;52003.001;Teilegewicht über Soll;N.W.
2024-12-24;20:29:00;332303018;52003.001;Fehlerrate dokumentiert;M.M.
2024-10-24;07:53:00;215200988;52003.001;Datenspeicherung unterbrochen;A.S.
2024-07-31;21:06:00;286200990;52003_001;Produktions-Lot beendet;D.R.
2024-04-13;22:50:00;372303021;52003.001;Vorserie gestartet;E.H.
2024-01-22;17:27:00;257200996;52003.001;Produktions-Lot gestartet;A.S.
2024-12-05;17:29:00;336303026;52003.001;Spannungsschwankung festgestellt;C.M.
2024-11-29;01:38:00;225201001;52003.001;Luftventil gewechselt;E.H.
2024-04-26;15:54:00;310303030;52003.001;Labeldruck angepasst;B.T.
2024-10-23;02:02:00;396303035;52003.001;Produkt verworfen;F.J.
2024-08-09;05:30:00;366303036;52003.001;Softwareupdate durchgeführt;E.H.
2024-01-03;10:49:00;341303037;52003.001;Linienabweichung in Bild;H.K.
2024-10-09;03:49:00;369303039;52003.001;Handlingdaten korrigiert;A.S.
2024-12-30;10:16:00;333303044;52003.001;Manuelle Kontrolle positiv;F.J.
2024-06-03;08:39:00;319303049;52003.001;Spritzdruckabweichung festgestellt;M.M.
2024-01-27;20:01:00;385303052;52003.001;Ausschuss dokumentiert;D.R.
2024-02-29;10:52:00;374303055;52003.001;Reinigung Zyklus durchgeführt;H.K.
2024-05-02;20:29:00;265201002;5203.001;Spritzaggregat fährt nicht ein;H.K.
2024-03-07;16:21:00;315303059;52003.001;Abkühlzeit verlängert;N.W.
2024-04-25;01:09:00;353303060;52003.001;Luftstrom korrigiert;G.L.
2024-02-06;03:16:00;367303063;52003.001;Abkühlzeit verlängert;H.K.
2024-07-21;04:49:00;320303067;52003.001;Sperrzeit verlängert;M.M.
2024-07-23;01:57:00;327303068;52003.001;Fehlerhafte Thermoelementmessung;N.W.
2024-02-25;20:27:00;343303069;52003.001;Luftstrom korrigiert;D.R.
2024-09-28;03:09:00;369303070;52003.001;Temperaturfühler getauscht;B.T.
2024-10-16;05:00:00;371303074;52003.001;Teilegewicht unter Soll;F.J.
2024-01-24;06:58:00;397303076;52003.001;Versatz im Werkzeug festgestellt;D.R.
2024-05-08;14:11:00;362303081;52003.001;Not-Aus quittiert;D.R.
2024-05-16;09:59:00;354303083;52003.001;Prozessdaten gesichert;F.J.
2024-05-26;19:40:00;376303085;52003.001;Produktions-Lot beendet;F.J.
2024-11-07;23:52:00;365303087;5203.001;Referenzteil verglichen;E.H.
2024-07-29;02:28:00;320303091;52003.001;Datenlogging aktiviert;E.H.
2024-06-17;16:03:00;263201007;52003.OO1;Softwareupdate durchgeführt;H.K.
2024-04-05;07:07:00;219201009;52003.001;OQ abgeschlossen;M.M.
2024-11-16;13:59:00;339303094;52003.001;Kühlplatte entkalkt;H.K.
2024-09-14;02:12:00;393303097;52003.001;Materialwechsel durchgeführt;D.R.
2024-11-01;19:58:00;389303101;52003.001;Verzug in X-Richtung;B.T.
2024-11-05;17:13:00;371303105;52003.001;IO-Test fehlgeschlagen;N.W.
2024-06-12;20:37:00;290201010;52003.001;Schnittstelle USB gewechselt;B.T.
2024-09-08;10:01:00;222201018;52003.001;Vakuumfunktion überprüft;C.M.
2024-01-14;17:32:00;270201026;52003.001;Materialförderung gestoppt;N.W.
2024-11-14;08:46:00;314303110;52003.001;Wartung durchgeführt;M.M.
2024-03-07;13:27:00;364303114;52003.001;Parameter zurückgesetzt;H.K.
2024-09-25;02:36:00;375303116;52003.001;Freigabe durch QS erfolgt;G.L.
2024-04-29;21:33:00;381303120;52003.001;Auftragswechsel durchgeführt;B.T.
2024-03-25;17:36:00;344303124;52003.001;Verschleiss sichtbar an Auswerfer;G.L.
2024-10-19;04:23:00;350303129;52003.001;Trichterheizung angepasst;F.J.
2024-06-10;22:18:00;381303133;52003.001;Datenspeicherung unterbrochen;C.M.
2024-07-05;01:44:00;353303135;52003.001;Oberfläche weist Tigerstreifen auf;C.M.
2024-03-02;21:51:00;351303139;52003.001;Auftragswechsel durchgeführt;B.T.
2024-08-08;20:55:00;368303140;52003.OO1;Maschine kalibriert;M.M.
2024-12-20;15:07:00;326303143;52003.001;Zählwerk zurückgesetzt;C.M.
2024-04-10;18:52:00;372303148;52003.001;Mischverhältnis fehlerhaft;N.W.
2024-12-19;18:52:00;318303151;52003.001;Kühlkreislauf gereinigt;D.R.
2024-04-11;13:03:00;345303156;52003.001;Hochlauf durchgeführt;E.H.
2024-05-21;12:12:00;321303158;52003.001;Sicherheitsverriegelung inaktiv;C.M.
2024-12-06;22:31:00;242201034;52003.001;Nadelhub asynchron;D.R.
2024-11-12;14:49:00;345303162;52003.001;Nachbearbeitung notwendig;N.W.
2024-06-02;08:07:00;322303167;52003.001;Nachbearbeitung notwendig;H.K.
2024-09-01;18:39:00;333303172;52003.001;Kamerasystem neu gestartet;M.M.
2024-04-30;06:50:00;337303173;52003.001;Linienabweichung in Bild;G.L.
2024-06-23;15:51:00;311303178;52003.001;Kontrollintervall verkürzt;A.S.
2024-05-10;17:19:00;385303183;52003.001;Materialförderung gestoppt;D.R.
2024-12-06;19:17:00;386303187;52003.001;Freigabe durch QS erfolgt;E.H.
2024-02-06;10:40:00;272201039;52003.001;Rüstzeit verkürzt;E.H.
2024-02-24;02:58:00;330303192;52003.001;Schmierintervall automatisch ausgelöst;B.T.
2024-12-29;03:30:00;328303193;52003.001;Werkzeug ausgebaut zur Reinigung;G.L.
2024-10-31;09:43:00;394303194;52003.001;Profilgrenzen neu gesetzt;D.R.
2024-03-11;20:06:00;361303199;52003.001;Freigabe durch QS erfolgt;N.W.
2024-02-29;11:00:00;357303201;52003.001;Teilentnahme verzögert;M.M.
2024-08-27;00:19:00;394303206;52003.001;Trichterheizung angepasst;C.M.
2024-07-23;07:06:00;348303210;52003.001;Granulat nachgefüllt;G.L.
2024-05-16;20:39:00;324303215;52003.001;Schnittstelle Ethernet aktiviert;A.S.
2024-04-02;17:54:00;327303216;52003.001;Verzug in Y-Richtung;E.H.
2024-10-20;10:57:00;235201049;52003.001;Luftleck beseitigt;H.K.
2024-07-29;14:54:00;329303218;52003.001;Versatz im Werkzeug festgestellt;G.L.
2024-01-31;07:14:00;357303220;5203.001;Kontrollintervall verkürzt;N.W.
2024-11-18;06:29:00;337303221;52003.001;Heisskanaltemperatur instabil;E.H.
2024-01-18;23:38:00;317303224;52003.001;Fehlerhafte Thermoelementmessung;E.H.
2024-08-08;19:22:00;340303227;52003.001;Zählwerk zurückgesetzt;B.T.
2024-04-07;18:28:00;332303230;52003.OO1;Anlage lief ohne Teile;B.T.
2024-07-08;11:57:00;339303231;52003.001;Endfreigabe dokumentiert;C.M.
2024-08-02;16:43:00;315303236;52003.001;Datenspeicherung unterbrochen;H.K.
2024-03-24;17:53:00;353303241;52003.001;Sicherheitsverriegelung inaktiv;F.J.
2024-04-25;06:30:00;282201055;52003.001;Spritzzeit verlängert sich;E.H.
2024-12-02;17:33:00;260201056;52003.001;Materialeingang gestört;F.J.
2024-04-11;13:30:00;372303244;52003.001;Visuelle Kontrolle durchgeführt;F.J.
2024-06-09;17:57:00;338303249;52003.001;Fehlerspeicher ausgelesen;D.R.
2024-04-09;23:26:00;346303250;52003.001;Verstärkung justiert;C.M.
2024-11-24;05:19:00;378303252;52003.001;Verstärkung justiert;G.L.
2024-04-07;07:14:00;355303256;52003.OO1;Achsabweichung festgestellt;B.T.
2024-11-12;04:16:00;259201061;52003.001;Stammdaten aktualisiert;F.J.
2024-07-12;20:26:00;375303261;52003.001;Versatz ausgeglichen;H.K.
2024-11-01;21:13:00;393303264;52003.001;IO-Test erfolgreich;D.R.
2024-05-25;17:19:00;394303265;52003.001;Manuelle Kontrolle positiv;M.M.
2024-10-13;03:15:00;342303270;52003.001;Anlage lief ohne Teile;N.W.
2024-12-29;11:29:00;338303272;52003.001;Abfallbehälter geleert;F.J.
2024-11-07;02:21:00;398303276;52003.001;OQ abgeschlossen;F.J.
2024-02-12;05:36:00;398303281;52003.001;Zusatzkühlung eingeschaltet;G.L.
2024-12-02;12:05:00;360303284;52003.001;Netzwerkverbindung instabil;D.R.
2024-07-12;01:54:00;370303285;52003.001;Roboter neu initialisiert;M.M.
2024-07-20;15:48:00;350303290;52003.OO1;Stammdaten aktualisiert;M.M.
2024-09-17;20:35:00;331303291;52003.001;Heizkreis abgeschaltet;C.M.
2024-10-06;10:48:00;369303295;52003.001;Kameraparameter angepasst;F.J.
2024-07-11;23:44:00;319303299;52003.001;Verkratzte Oberfläche festgestellt;D.R.
2024-01-02;12:13:00;359303303;52003.001;Verkratzte Oberfläche festgestellt;B.T.
2024-01-09;10:31:00;345303308;52003.001;Füllstand zu hoch;D.R.
2024-09-30;03:16:00;331303310;52003.001;Kühlplatte entkalkt;E.H.
2024-01-31;11:54:00;394303314;52003.001;Luftventil gewechselt;G.L.
2024-09-23;00:23:00;345303315;52003.001;Fehlerhafte Thermoelementmessung;C.M.
2024-03-26;23:42:00;363303319;52003.001;Achsabweichung festgestellt;C.M.
2024-04-28;00:54:00;379303320;52003.001;Firmwareupdate erforderlich;D.R.
2024-10-01;00:11:00;385303322;52003.001;Wartungsintervall überschritten;B.T.
2024-09-09;13:20:00;378303327;52003.001;Kühlkreislauf verstopft;D.R.
2024-10-16;11:02:00;376303328;52003.001;IO-Test fehlgeschlagen;C.M.
2024-07-26;05:47:00;335303333;52003.001;Netzwerkverbindung instabil;N.W.
2024-03-31;23:31:00;311303338;52003.001;Einfallstellen sichtbar;E.H.
2024-08-04;21:13:00;392303339;52003.001;OEE-Check durchgeführt;H.K.
2024-12-21;15:41:00;392303343;52003.001;Datenspeicherung unterbrochen;F.J.
2024-02-12;09:14:00;372303348;52003.001;Prozessstabilität geprüft;B.T.
2024-10-30;02:40:00;331303349;52003_001;Werkzeug poliert (automatisch);D.R.
2024-01-27;23:14:00;369303350;52003.001;Schnittstelle USB gewechselt;D.R.
2024-03-25;14:28:00;269201068;52003.001;Wartung durchgeführt;E.H.
2024-04-05;05:24:00;228201072;52003.OO1;Verschleiss sichtbar an Auswerfer;F.J.
2024-01-12;04:03:00;254201076;52003.OO1;Hochlauf durchgeführt;M.M.
2024-04-18;18:06:00;319303352;52003.001;Farbanalyse abweichend;H.K.
2024-10-16;05:24:00;251201082;52003-001;Glanzgradabweichung festgestellt;G.L.
2024-10-18;14:28:00;350303353;52003.001;Netzwerkverbindung instabil;G.L.
2024-03-04;12:36:00;353303355;52003-001;Teilekorb gewechselt;H.K.
2024-10-02;03:13:00;345303356;52003.001;Produktionsstart nach Pause;F.J.
2024-01-09;10:35:00;249201085;52003.001;Materialfluss gestört;A.S.
2024-09-26;01:10:00;367303358;52003.001;Softwareupdate durchgeführt;E.H.
2024-10-20;23:33:00;399303362;52003.001;Datenlogging deaktiviert;D.R.
2024-11-05;19:42:00;326303363;52003.001;Kameraaufnahme gespeichert;D.R.
2024-07-26;07:58:00;388303367;52003.001;Prozessanalyse läuft;H.K.
2024-04-11;11:51:00;296201094;52003.001;Prozessstörung quittiert;C.M.
2024-03-30;08:11:00;329303369;52003.001;Werkzeug ausgebaut zur Reinigung;N.W.
2024-08-30;03:53:00;345303370;5203.001;OQ gestartet;D.R.
2024-08-31;01:36:00;369303373;52003.001;Wartung durchgeführt;G.L.
2024-11-29;03:04:00;348303378;52003.001;Parameter zurückgesetzt;C.M.
2024-10-28;01:14:00;373303383;52003.001;Anlage lief ohne Teile;M.M.
2024-05-09;23:44:00;398303384;52003.001;Verstärkung justiert;C.M.
2024-12-24;16:42:00;393303386;5203.001;Teilezählung angepasst;B.T.
2024-12-03;13:18:00;378303390;52003.001;Profilgrenzen neu gesetzt;N.W.
2024-09-05;10:05:00;338303395;52003.001;Kühlkreislauf verstopft;M.M.
2024-01-15;05:37:00;341303398;52003.001;Neuer Auftrag geladen;D.R.
2024-01-03;15:44:00;338303401;52003.001;Reinigung Zyklus durchgeführt;A.S.
2024-12-05;15:06:00;288201103;52003.001;Heizzone abgeschaltet;F.J.
2024-08-31;09:07:00;389303405;52003.001;Profilgrenzen neu gesetzt;E.H.
2024-06-20;10:00:00;328303407;52003.001;Produktions-Lot beendet;M.M.
2024-03-04;21:26:00;340303410;52003.001;Kernbruch an Kavität 24 festgestellt;B.T.
2024-05-06;13:13:00;357303413;52003.001;Werkzeugdaten korrigiert;N.W.
2024-07-25;19:45:00;358303415;5203.001;Zykluszeit verlängert aufgrund Störung;B.T.
2024-07-13;23:12:00;371303419;5203.001;Handling neu referenziert;M.M.
2024-11-15;08:08:00;391303424;52003.001;Firmwareupdate erforderlich;H.K.
2024-01-09;06:44:00;262201110;52003.001;Abkühlzeit verlängert;D.R.
2024-06-09;00:29:00;335303427;52003.001;Kameraaufnahme gespeichert;D.R.
2024-12-23;12:59:00;337303430;52003.001;Manuelle Kontrolle positiv;H.K.
2024-11-28;09:29:00;386303431;52003.001;Referenzteil verglichen;F.J.
2024-01-03;20:48:00;324303435;52003.001;Manueller Eingriff notwendig;F.J.
2024-11-15;01:35:00;318303438;52003.001;Hardware-Check fehlgeschlagen;G.L.
2024-02-07;18:31:00;359303441;52003.001;Maschine kalibriert;B.T.
2024-04-18;21:00:00;391303442;52003.001;IO-Test fehlgeschlagen;E.H.
2024-08-10;07:23:00;394303446;52003.001;Materialeingang gestört;M.M.
2024-05-02;19:02:00;359303448;5203.001;Kameraaufnahme gespeichert;C.M.
2024-03-23;15:06:00;394303449;52003.001;Hydraulikleck festgestellt;A.S.
2024-02-22;04:53:00;350303454;5203.001;Zusatzheizung aktiviert;N.W.
2024-08-04;07:52:00;318303457;52003.001;Softwareupdate durchgeführt;M.M.
2024-01-20;21:43:00;379303460;52003.001;Fehlerhafte Thermoelementmessung;H.K.
2024-03-23;14:36:00;364303462;52003.001;Auftragswechsel durchgeführt;C.M.
2024-06-16;04:07:00;333303467;52003.001;Zusatzheizung aktiviert;M.M.
2024-01-28;22:16:00;373303468;52003.001;Auftragswechsel durchgeführt;C.M.
2024-11-04;12:15:00;316303469;52003.001;Fehlwurf erkannt;H.K.
2024-10-11;00:25:00;320303470;52003_001;Speicherplatz freigegeben;C.M.
2024-09-30;13:48:00;369303475;52003.001;Datenlogging deaktiviert;B.T.
2024-02-28;19:09:00;325303478;52003.001;Prozessanalyse läuft;E.H.
2024-08-13;11:41:00;339303481;52003.001;Dosierzeit unregelmässig;B.T.
2024-03-30;13:31:00;371303482;52003.001;PQ abgeschlossen;H.K.
2024-03-21;05:50:00;322303483;52003.001;Nacharbeit angeordnet;B.T.
2024-03-01;22:22:00;257201114;52003.001;Freigabe durch Engineering;D.R.
2024-11-23;18:36:00;251201123;52003.001;Freigabe durch QS erfolgt;A.S.
2024-12-29;06:28:00;369303486;52003.001;Stammdaten aktualisiert;A.S.
2024-05-28;18:01:00;347303490;52003.001;Füllstand zu hoch;C.M.
2024-02-24;17:27:00;316303495;52003.001;Neuer Auftrag geladen;N.W.
2024-01-06;05:43:00;373303499;52003.001;Werkzeugdaten korrigiert;E.H.
2024-04-30;14:14:00;316303504;52003.001;Kameraaufnahme gespeichert;G.L.
2024-03-13;13:28:00;397303509;52003.001;Düse gereinigt;G.L.
2024-05-04;02:29:00;368303510;52003.001;Rezeptparameter geladen;D.R.
2024-07-28;18:47:00;329303514;52003.001;Ersteinstellung durch Anwendungstechniker;F.J.
2024-06-16;19:45:00;320303519;52003.001;Farbanalyse abweichend;H.K.
2024-07-08;18:14:00;381303522;52003.001;Nullpunkt Justierung durchgeführt;M.M.
2024-12-02;13:28:00;345303525;52003.001;Kontrollintervall verkürzt;B.T.
2024-05-03;03:59:00;318303527;5203.001;Hydraulikleck festgestellt;A.S.
2024-06-10;09:12:00;390303529;52003.OO1;Fehlermeldung an Kernzug;N.W.
2024-09-23;05:53:00;340303533;52003.001;Materialeingang gestört;E.H.
2024-03-23;06:53:00;362303538;52003.001;Datenlogging aktiviert;B.T.
